%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-10-05 18:48:45.000,,,,,,,,,,,,,,,,0.34999999404,-912.144470215,-34.3108444214,-183.6387939453,1.55307769775,18.748208999599996,-0.377216756344,-24.1852760315,-0.998906373978,15.0
2018-10-05 18:48:45.050,,,,,,,,,,,,,,,,0.34999999404,-912.144470215,-34.3108444214,-183.6387939453,1.833077728744,18.628206253099997,0.138395398855,-24.0381546021,-1.12576830387,15.0
2018-10-05 18:48:45.100,,,,,,,,,,,,,,,,0.459999978542,-900.93347168,-31.9036693573,-183.6387939453,2.083077698942,18.638208389299997,0.433552026749,-23.9541053772,-1.26944184303,15.0
2018-10-05 18:48:45.150,,,,,,,,,,,,,,,,0.459999978542,-900.93347168,-31.9036693573,-183.6387939453,2.113077700134,15.6982059479,0.63601899147,-23.8961734772,-1.35465455055,15.0
2018-10-05 18:48:45.200,,,,,,,,,,23.8961734772,-0.63601899147,-1.35465455055,0.615576267242,-0.0185406859964,-0.180556803942,0.569999992847,-900.93347168,-29.5142669678,-182.6387939453,2.4530777037105,13.528207778899997,0.85161280632,-23.8321647644,-1.43106293678,15.0
2018-10-05 18:48:45.250,,,,,,,,,,23.8961734772,-0.63601899147,-1.35465455055,0.615576267242,-0.0185406859964,-0.180556803942,0.569999992847,-900.93347168,-29.5142669678,-182.6387939453,2.4730776995381,15.828207016,1.20215749741,-23.7287750244,-1.5140850544,15.0
2018-10-05 18:48:45.300,,,,,,,,,,23.8961734772,-0.63601899147,-1.35465455055,0.615576267242,-0.0185406859964,-0.180556803942,0.689999997616,-867.517822266,-27.1425437927,-186.857170105,2.346289828423,2.6214408875000004,1.69559407234,-23.5880336761,-1.56950449944,15.0
2018-10-05 18:48:45.350,-0.329514449253,-0.000768842548549,0.0543637089623,0.156245231628,-0.173264935613,-0.108695536852,-1.1964113,0.4903325,10.93441475,23.8961734772,-0.63601899147,-1.35465455055,0.615576267242,-0.0185406859964,-0.180556803942,0.810000002384,-867.517822266,-24.7870864868,-185.857170105,2.356289833788,3.3914413452000005,1.82462704182,-23.5501403809,-1.56982052326,15.0
2018-10-05 18:48:45.400,-0.329514449253,-0.000768842548549,0.0543637089623,0.156245231628,-0.173264935613,-0.108695536852,-1.1964113,0.4903325,10.93441475,23.5102825165,-1.95600664616,-1.56925332546,0.156245231628,-0.173264935613,-0.108695536852,0.810000002384,-867.517822266,-24.7870864868,-185.857170105,2.616289824251,3.3914413452000005,2.21279573441,-23.4314575195,-1.58093035221,15.0
2018-10-05 18:48:45.450,-0.329514449253,-0.000768842548549,0.0543637089623,0.156245231628,-0.173264935613,-0.108695536852,-1.1964113,0.4903325,10.93441475,23.5102825165,-1.95600664616,-1.56925332546,0.156245231628,-0.173264935613,-0.108695536852,0.810000002384,-867.517822266,-24.7870864868,-185.857170105,2.616289824251,3.3914413452000005,2.46373820305,-23.3566856384,-1.59355986118,15.0
2018-10-05 18:48:45.500,-0.329514449253,-0.000768842548549,0.0543637089623,0.156245231628,-0.173264935613,-0.108695536852,-1.1964113,0.4903325,10.93441475,23.5102825165,-1.95600664616,-1.56925332546,0.156245231628,-0.173264935613,-0.108695536852,0.810000002384,-867.517822266,-24.7870864868,-185.857170105,2.616289824251,3.3914413452000005,2.46373820305,-23.3566856384,-1.59355986118,15.0
2018-10-05 18:48:45.550,-0.329514449253,-0.000768842548549,0.0543637089623,0.156245231628,-0.173264935613,-0.108695536852,-1.1964113,0.4903325,10.93441475,23.5102825165,-1.95600664616,-1.56925332546,0.156245231628,-0.173264935613,-0.108695536852,0.930000007153,-843.352905273,-22.4638500214,-185.857170105,2.896289825443,3.3914413452000005,2.93878722191,-23.2047595978,-1.64015495777,15.0
2018-10-05 18:48:45.600,-0.336380925017,0.0148782168833,0.0864773956543,-0.0202486664057,-0.145337164402,-0.244812831283,-0.89240515,0.6668522,12.03275955,23.5102825165,-1.95600664616,-1.56925332546,0.156245231628,-0.173264935613,-0.108695536852,1.05999994278,-843.352905273,-20.1459693909,-188.91900634770002,2.80507802963,2.4989738464000055,3.47859406471,-23.026802063,-1.64907538891,15.0
