%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.data,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-10-18 15:10:35.250,,,,,,,,,,0.0,-15.5005979538,3.47407722473,-0.0283563584089,-0.151285499334,0.0665140673518,0.127165526152,-0.070000000298,-363.144287109,-35.1764144897,172.6934051514,-2.7889069318799997,10.13533496857,-3.44843792915,15.518614769,-0.0924841091037,15.0
2018-10-18 15:10:35.300,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5005979538,3.47407722473,-0.0283563584089,-0.151285499334,0.0665140673518,0.127165526152,-0.070000000298,-363.144287109,-35.1764144897,173.5422286987,-1.20131349563,6.37277078629,12.572470426559999,15.516940116899997,-0.20549191534499803,15.0
2018-10-18 15:10:35.350,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5005979538,3.47407722473,-0.0283563584089,-0.151285499334,0.0665140673518,0.127165526152,-0.0899999961257,-372.702972412,-33.5680046082,173.5422286987,-0.5113134384099998,7.58277082443,12.5683093071,15.522438049299996,-0.27350449562099804,15.0
2018-10-18 15:10:35.400,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5005979538,3.47407722473,-0.0283563584089,-0.151285499334,0.0665140673518,0.127165526152,-0.0899999961257,-372.702972412,-33.5680046082,173.5422286987,0.2886865139000001,5.19277095795,12.56763768196,15.517448425299996,-0.41780325770399807,15.0
2018-10-18 15:10:35.450,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985,-0.0799999982119,-372.702972412,-472.963012695,24.5422286987,-0.4713134765599998,13.9027709961,12.53810596466,15.513562202499996,-0.4636772274969981,16.0
2018-10-18 15:10:35.500,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985,-0.0799999982119,-372.702972412,-472.963012695,24.5422286987,-0.41131353378,19.5627708435,12.52240967751,15.513605117799996,-0.44724217057199805,16.0
2018-10-18 15:10:35.550,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985,-0.0599999986589,-274.053009033,-471.382263184,24.5422286987,-1.9213132858199997,20.8727703094,12.50309944153,15.510161399799996,-0.44448301196099804,16.0
2018-10-18 15:10:35.600,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985,-0.0599999986589,-274.053009033,-471.382263184,24.5422286987,-1.9213132858199997,20.8627700806,12.4785425663,15.503734588599997,-0.4645148217679981,16.0
2018-10-18 15:10:35.650,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.5135622025,3.46189403534,-0.463677227497,0.3073310256,0.0468706227839,-0.0808300971985,-0.0299999993294,-274.053009033,-469.801422119,24.5422286987,-3.4213132858199997,20.7927703857,12.42247915268,15.489724159199996,-0.519695281981998,16.0
2018-10-18 15:10:35.700,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985,-0.0299999993294,-274.053009033,-469.801422119,24.5422286987,-3.4213132858199997,22.412771225,12.38636541367,15.478924751299996,-0.524268388747998,16.0
2018-10-18 15:10:35.750,0.025519621133,0.0105503109183,-0.982209385725,0.3073310256,0.0468706227839,-0.0808300971985,-0.46091255,0.5295591,9.3163175,0.0,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985,-0.0299999993294,-274.053009033,-469.801422119,24.5422286987,-3.4213132858199997,22.412771225,12.38636541367,15.478924751299996,-0.524268388747998,16.0
2018-10-18 15:10:35.800,0.00860087444414,-0.0855782173863,-0.977949129582,0.502769529819,0.0329644158483,0.013052306138,-0.48052585,0.2353596,9.6497436,0.0,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985,0.0,-267.73223877,-468.229095459,24.5422286987,-4.9013133049,21.7227706909,12.28612661362,15.431752204899997,-0.612908422946998,16.0
2018-10-18 15:10:35.850,0.00860087444414,-0.0855782173863,-0.977949129582,0.502769529819,0.0329644158483,0.013052306138,-0.48052585,0.2353596,9.6497436,0.0,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985,0.0399999991059,-267.73223877,-466.648376465,24.2098617554,-6.17871069908,13.302893638630001,12.19493150711,15.381685256999996,-0.688170254229998,16.0
2018-10-18 15:10:35.900,0.00860087444414,-0.0855782173863,-0.977949129582,0.502769529819,0.0329644158483,0.013052306138,-0.48052585,0.2353596,9.6497436,0.0,-15.4693584442,3.62727808952,-0.518278896809,0.3073310256,0.0468706227839,-0.0808300971985,0.0399999991059,-267.73223877,-466.648376465,24.2098617554,-6.17871069908,13.632893562329999,12.155781030650001,15.370306968699996,-0.6929529309269981,16.0
