%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-09-11 19:12:57.200,,,,,,,,,,,,,,,,-0.75,-603.528381348,-26.6027736664,173.2312850952,-4.4842792078897,18.2581443786,14.29080998899,19.5110999494928,0.38011124730100193,15.0
2018-09-11 19:12:57.250,,,,,,,,,,-19.5293159485,1.70917952061,0.380111247301,0.533501505852,0.0502029620111,-0.130796253681,-0.75,-603.528381348,-26.6027736664,173.2312850952,-4.5242791697397,18.388145446800003,14.14599740507,19.4360991864928,0.31375816464400197,15.0
2018-09-11 19:12:57.300,,,,,,,,,,-19.5293159485,1.70917952061,0.380111247301,0.533501505852,0.0502029620111,-0.130796253681,-0.75,-603.528381348,-26.6027736664,173.2312850952,-4.5242791697397,18.388145446800003,14.14599740507,19.4360991864928,0.31375816464400197,15.0
2018-09-11 19:12:57.350,,,,,,,,,,-19.5293159485,1.70917952061,0.380111247301,0.533501505852,0.0502029620111,-0.130796253681,-0.829999983311,-603.528381348,-24.6514549255,173.2312850952,-4.5242791697397,18.388145446800003,13.77017879486,19.272257129200213,0.12722939252900198,15.0
2018-09-11 19:12:57.400,,,,,,,,,,-19.5293159485,1.70917952061,0.380111247301,0.533501505852,0.0502029620111,-0.130796253681,-0.879999995232,-576.569152832,-95.994102478,34.524398803699995,-1.48827683926,9.965461731000005,13.35545921326,19.077390948700213,-0.06305637210609805,16.0
2018-09-11 19:12:57.450,-0.0226772962511,-0.298297249028,-0.949192705994,0.395058333874,-0.0487973839045,-0.201718628407,-1.0198916,0.79433865,9.2378643,-19.0370883942,2.72832107544,-0.10553073138,0.395058333874,-0.0487973839045,-0.201718628407,-0.879999995232,-576.569152832,-95.994102478,34.524398803699995,-1.48827683926,9.965461731000005,13.35545921326,19.077390948700213,-0.06305637210609805,16.0
2018-09-11 19:12:57.500,-0.0226772962511,-0.298297249028,-0.949192705994,0.395058333874,-0.0487973839045,-0.201718628407,-1.0198916,0.79433865,9.2378643,-19.0370883942,2.72832107544,-0.10553073138,0.395058333874,-0.0487973839045,-0.201718628407,-0.919999957085,-476.56918335,-94.0921401978,34.524398803699995,0.541723072529,9.965461731000005,13.00073599815,18.914476672600212,-0.21457238495299802,16.0
2018-09-11 19:12:57.550,-0.0226772962511,-0.298297249028,-0.949192705994,0.395058333874,-0.0487973839045,-0.201718628407,-1.0198916,0.79433865,9.2378643,-19.0370883942,2.72832107544,-0.10553073138,0.395058333874,-0.0487973839045,-0.201718628407,-0.919999957085,-476.56918335,-94.0921401978,34.524398803699995,0.551723062993,9.965461731000005,12.91020011902,18.878238955900212,-0.25378987193099806,16.0
2018-09-11 19:12:57.600,-0.0226772962511,-0.298297249028,-0.949192705994,0.395058333874,-0.0487973839045,-0.201718628407,-1.0198916,0.79433865,9.2378643,-19.0370883942,2.72832107544,-0.10553073138,0.395058333874,-0.0487973839045,-0.201718628407,-0.949999988079,-447.592926025,-92.2155456543,34.524398803699995,2.54172301292,9.565460205100003,12.44311189651,18.67147473470021,-0.44109153747599805,16.0
2018-09-11 19:12:57.650,-0.0226772962511,-0.298297249028,-0.949192705994,0.395058333874,-0.0487973839045,-0.201718628407,-1.0198916,0.79433865,9.2378643,-19.0370883942,2.72832107544,-0.10553073138,0.395058333874,-0.0487973839045,-0.201718628407,-0.949999988079,-447.592926025,-92.2155456543,34.524398803699995,2.54172301292,9.565460205100003,12.44311189651,18.67147473470021,-0.44109153747599805,16.0
