%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.data,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-09-11 18:55:44.750,,,,,,,,,,0.0,,,,,,,-0.299999982119,-681.6484375,-40.0780754089,174.15618896479998,-5.097830593588,51.011674881000005,,,,
2018-09-11 18:55:44.800,,,,,,,,,,0.0,,,,,,,-0.42999997735,-684.812133789,-37.9364318848,175.0142974854,-4.823815196757,37.89690685269,-5.44620037079,20.5206623077,1.26898860931,15.0
2018-09-11 18:55:44.850,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,,,,,,,-0.42999997735,-684.812133789,-37.9364318848,175.0142974854,-4.803815215827,37.89690685269,-5.44620037079,20.5206623077,1.26898860931,15.0
2018-09-11 18:55:44.900,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,,,,,,,-0.42999997735,-684.812133789,-37.9364318848,175.0142974854,-4.803815215827,37.89690685269,10.49659872055,20.415330886799996,1.315568923950002,15.0
2018-09-11 18:55:44.950,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-20.3773155212,5.53440856934,1.33601284027,1.19835186005,-0.00392702966928,-0.0465687327087,-0.569999992847,-684.812133789,-202.537109375,27.014297485399993,-7.163815349337,40.52690792079,10.39832496643,20.283449172999998,1.351535677910002,16.0
2018-09-11 18:55:45.000,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-20.3773155212,5.53440856934,1.33601284027,1.19835186005,-0.00392702966928,-0.0465687327087,-0.699999988079,-571.916564941,-200.525253296,27.014297485399993,-9.433815330267,39.706908225990006,10.2314286232,20.100568771399995,1.326838493350002,16.0
2018-09-11 18:55:45.050,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-20.3773155212,5.53440856934,1.33601284027,1.19835186005,-0.00392702966928,-0.0465687327087,-0.699999988079,-571.916564941,-200.525253296,27.014297485399993,-9.383815139537,39.706908225990006,10.2314286232,20.100568771399995,1.326838493350002,16.0
2018-09-11 18:55:45.100,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-20.3773155212,5.53440856934,1.33601284027,1.19835186005,-0.00392702966928,-0.0465687327087,-0.829999983311,-571.916564941,-198.496520996,27.014297485399993,-11.543814986967,38.75690746309,10.047954082490001,19.907068252599995,1.2068858146700019,16.0
2018-09-11 18:55:45.150,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-19.8179283142,6.03984451294,1.14090299606,1.19835186005,-0.00392702966928,-0.0465687327087,-0.829999983311,-571.916564941,-198.496520996,27.014297485399993,-11.543814986967,38.75690746309,10.010598182679999,19.866403579699995,1.162361502650002,16.0
2018-09-11 18:55:45.200,-0.00570186757533,-0.0243759772976,-0.986003686358,1.19835186005,-0.00392702966928,-0.0465687327087,-0.40207265,0.12748645,8.46313895,0.0,-19.8179283142,6.03984451294,1.14090299606,1.19835186005,-0.00392702966928,-0.0465687327087,-0.829999983311,-571.916564941,-198.496520996,27.014297485399993,-11.503815025067,38.75690746309,9.86287164688,19.723409652699996,1.055752038960002,16.0
