%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.data,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-07-30 21:23:58.100,,,,,,,,,,0.0,-16.9354667664,4.11055612564,-1.41161119938,0.143572553992,-0.0228042118251,0.024506861344,,,,,,,,,,
2018-07-30 21:23:58.150,,,,,,,,,,0.0,-16.9354667664,4.11055612564,-1.41161119938,0.143572553992,-0.0228042118251,0.024506861344,0.439999997616,-72.989944458,-39.1603813171,191.1319503784,1.2585375308999998,23.84994220738,11.80316066742,17.057342807300213,-1.501048088069998,-0.7298994063999995
2018-07-30 21:23:58.200,,,,,,,,,,0.0,-16.9354667664,4.11055612564,-1.41161119938,0.143572553992,-0.0228042118251,0.024506861344,0.579999983311,-62.7969741821,-37.3792114258,191.1319503784,3.578537434341,26.659941673280002,11.77762079239,17.10011510030021,-1.548627257349998,-0.7298994063999995
2018-07-30 21:23:58.250,,,,,,,,,,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.579999983311,-62.7969741821,-37.3792114258,191.1319503784,3.5885374248039996,26.659941673280002,11.721926212309999,17.181324005099995,-1.646507024769998,-0.6279697417999994
2018-07-30 21:23:58.300,,,,,,,,,,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.579999983311,-62.7969741821,-37.3792114258,191.1319503784,3.5885374248039996,26.659941673280002,11.721926212309999,17.181324005099995,-1.646507024769998,-0.6279697417999994
2018-07-30 21:23:58.350,0.0349751323441,-0.102592230783,-0.993883956566,0.513239443302,-0.0358709320426,-0.0781352594495,0.79433865,0.0980665,8.79656505,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.740000009537,-61.2822532654,-323.721984863,43.9993896484,2.4955461025199996,27.6471862793,11.65026187897,17.232522964499996,-1.683178305629998,0.3871774673000008
2018-07-30 21:23:58.400,0.0349751323441,-0.102592230783,-0.993883956566,0.513239443302,-0.0358709320426,-0.0781352594495,0.79433865,0.0980665,8.79656505,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.919999957085,32.3464393616,-321.9637146,43.9993896484,0.3455462455699996,27.467185974099998,11.476943492890001,17.312002181999997,-1.680579185489998,0.3871774673000008
2018-07-30 21:23:58.450,0.0349751323441,-0.102592230783,-0.993883956566,0.513239443302,-0.0358709320426,-0.0781352594495,0.79433865,0.0980665,8.79656505,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.919999957085,32.3464393616,-321.9637146,43.9993896484,0.3755462169599997,27.477184295600004,11.2692937851,17.355581283599996,-1.644358038899998,0.3234643936000001
2018-07-30 21:23:58.500,0.0349751323441,-0.102592230783,-0.993883956566,0.513239443302,-0.0358709320426,-0.0781352594495,0.79433865,0.0980665,8.79656505,0.0,-17.2059860229,4.3136510849,-1.65541005135,0.143572553992,-0.0228042118251,0.024506861344,0.919999957085,32.3464393616,-321.9637146,43.9993896484,0.3755462169599997,27.477184295600004,11.2692937851,17.355581283599996,-1.644358038899998,0.3234643936000001
2018-07-30 21:23:58.550,0.0349751323441,-0.102592230783,-0.993883956566,0.513239443302,-0.0358709320426,-0.0781352594495,0.79433865,0.0980665,8.79656505,0.0,-17.4062576294,4.92799949646,-1.65141892433,0.513239443302,-0.0358709320426,-0.0781352594495,1.10000002384,12.135219574,-320.213928223,43.9993896484,-1.7344536781300004,27.0371856689,11.03091716766,17.419164657599996,-1.663858056069998,0.12135219570000011
