%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.data,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed
2018-10-05 20:06:15.650,,,,,,,,,,0.0,,,,,,,-0.489999979734,-836.163146973,-39.2540054321,-185.986785889,3.387855827808,22.043798446620002,26.780985832200003,-18.34854417941854,2.074354887010002,15.0
2018-10-05 20:06:15.700,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,,,,,,,-0.489999979734,-836.163146973,-39.2540054321,-178.483222961,3.1147576570529996,28.3611516953,26.780985832200003,-18.34854417941854,2.074354887010002,15.0
2018-10-05 20:06:15.750,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,,,,,,,-0.489999979734,-836.163146973,-39.2540054321,-178.483222961,3.1147576570529996,28.3611516953,26.3872566223,-18.49331194071854,2.0799443721800017,15.0
2018-10-05 20:06:15.800,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,18.5461292267,-10.2124080658,1.99919462204,0.208903491497,-0.0428329072893,0.211037695408,-0.719999969006,-836.163146973,-37.1198043823,-179.483222961,2.5347577333429996,33.011152267499995,26.1294317245,-18.57682710791854,1.975610375400002,15.0
2018-10-05 20:06:15.850,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,18.5461292267,-10.2124080658,1.99919462204,0.208903491497,-0.0428329072893,0.211037695408,-0.719999969006,-836.163146973,-37.1198043823,-179.483222961,2.434757828713,33.011152267499995,25.83408069611,-18.65818697121854,1.971662878990002,15.0
2018-10-05 20:06:15.900,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,18.5461292267,-10.2124080658,1.99919462204,0.208903491497,-0.0428329072893,0.211037695408,-0.939999997616,-833.173339844,-34.9393577576,-179.483222961,1.9247578382530002,33.021150589,25.65961933136,-18.69219499731854,1.903817772870002,15.0
2018-10-05 20:06:15.950,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-0.939999997616,-833.173339844,-34.9393577576,-179.483222961,1.9247578382530002,33.021150589,25.42930984497,-18.71974092631854,1.742976784710002,15.0
2018-10-05 20:06:16.000,0.139054739715,-0.0325601079502,0.260910395587,0.208903491497,-0.0428329072893,0.211037695408,-0.26477955,2.1182364,11.0619012,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-1.14999997616,-833.173339844,-32.820526123,-180.483222961,1.554757714273,34.4411506653,25.22608089447,-18.72651010661854,1.616061568260002,15.0
2018-10-05 20:06:16.050,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-1.32999992371,-800.769592285,-30.7619132996,-181.81622314499998,0.9966586828200001,25.6711378097,25.11295223236,-18.71396738201854,1.545764207840002,15.0
2018-10-05 20:06:16.100,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-1.32999992371,-800.769592285,-30.7619132996,-181.81622314499998,0.6466587781900002,24.071138382,24.95284843445,-18.682327270500004,1.488699436190002,15.0
2018-10-05 20:06:16.150,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-1.51999998093,-800.769592285,-378.410400391,-164.81622314499998,0.6466587781900002,24.0611381531,24.84555053711,-18.651649475100005,1.489587187770002,16.0
2018-10-05 20:06:16.200,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.7175369263,-9.42930984497,1.74297678471,0.208903491497,-0.0428329072893,0.211037695408,-1.51999998093,-800.769592285,-378.410400391,-164.81622314499998,2.2366586923600003,-36.6888589859,24.767988204959998,-18.609790802000003,1.485826969150002,16.0
2018-10-05 20:06:16.250,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.5545940399,-8.69956016541,1.50670015812,0.454539299011,-0.0468041822314,-0.209929659963,-1.51999998093,-800.769592285,-378.410400391,-164.81622314499998,1.7966588735500002,-36.6888589859,24.62334156036,-18.495281219500004,1.542461991310002,16.0
2018-10-05 20:06:16.300,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.5545940399,-8.69956016541,1.50670015812,0.454539299011,-0.0468041822314,-0.209929659963,-1.70999991894,-659.461608887,-380.303924561,-164.81622314499998,3.17665874958,-36.6788606644,24.58870029449,-18.469171524000004,1.548522591590002,16.0
2018-10-05 20:06:16.350,0.0722721120025,-0.00950545281514,0.265686297362,0.454539299011,-0.0468041822314,-0.209929659963,-1.61809725,1.08853815,8.40429905,0.0,18.5545940399,-8.69956016541,1.50670015812,0.454539299011,-0.0468041822314,-0.209929659963,-1.70999991894,-659.461608887,-380.303924561,-164.81622314499998,3.17665874958,-36.6788606644,24.58870029449,-18.469171524000004,1.548522591590002,16.0
